Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2026-06-12,18764.40,41505.00,0.07,5,0.92,0.88,0.81,0.92,0.00,3.24,0.0%
2026-06-15,19032.00,42255.00,0.18,5,0.92,1.00,0.92,0.92,0.00,3.29,0.0%
2026-06-16,19163.60,42590.00,0.24,5,0.92,1.00,0.92,0.92,0.00,3.32,0.0%
2026-06-17,19421.90,43162.50,0.41,5,0.92,1.00,0.92,0.92,0.00,3.36,0.0%
2026-06-18,19404.10,43280.00,0.34,5,0.92,1.00,0.92,0.92,0.00,3.37,0.0%
2026-06-19,19347.40,43135.00,0.36,6,1.00,1.00,1.00,1.00,0.08,3.35,-0.3%
2026-06-22,19542.30,43430.00,0.57,6,1.00,1.00,1.00,1.00,0.00,3.38,0.0%
2026-06-23,19476.50,43190.00,0.33,6,1.00,1.00,1.00,1.00,0.00,3.36,-0.6%
2026-06-24,19389.50,43025.00,0.13,6,1.00,1.00,1.00,1.00,0.00,3.35,-0.9%
2026-06-25,19513.60,43265.00,0.08,6,1.00,1.00,1.00,1.00,0.00,3.37,-0.4%
2026-06-26,19425.30,43167.50,-0.08,6,1.00,1.00,1.00,1.00,0.00,3.36,-0.6%
2026-06-29,19387.40,43042.50,-0.20,6,1.00,1.00,1.00,1.00,0.00,3.35,-0.9%
2026-06-30,19471.90,43135.00,-0.16,6,1.00,1.00,1.00,1.00,0.00,3.35,-0.7%
2026-07-01,19406.60,42935.00,-0.24,6,1.00,1.00,1.00,1.00,0.00,3.34,-1.1%
2026-07-02,19671.80,43437.50,0.10,6,1.00,1.00,1.00,1.00,0.00,3.38,0.0%
2026-07-03,19852.40,43820.00,0.40,6,1.00,1.00,1.00,1.00,0.00,3.41,0.0%
2026-07-06,19683.80,43527.50,0.38,6,1.00,1.00,1.00,1.00,0.00,3.39,-0.7%
2026-07-07,19640.20,43405.00,0.29,6,1.00,1.00,1.00,1.00,0.00,3.38,-0.9%
2026-07-08,19104.30,42110.00,-0.14,6,1.00,0.70,0.70,1.00,0.00,3.28,-3.9%
2026-07-09,19322.80,42630.00,0.14,4,0.30,0.49,0.15,0.15,-0.85,3.32,-2.7%
2026-07-10,19384.70,42705.00,0.28,3,0.28,0.48,0.13,0.15,0.00,3.32,-2.7%
2026-07-13,19335.70,42640.00,0.17,3,0.28,1.00,0.28,0.15,0.00,3.32,-2.7%
2026-07-14,19356.60,42800.00,0.23,3,0.28,1.00,0.28,0.15,0.00,3.32,-2.7%
2026-07-15,19275.50,42277.50,0.11,3,0.28,1.00,0.28,0.15,0.00,3.31,-2.8%
2026-07-16,19304.10,42355.00,0.07,5,0.92,1.00,0.92,0.92,0.77,3.31,-2.8%
2026-07-17,19216.90,42310.00,-0.07,5,0.92,1.00,0.92,0.92,0.00,3.31,-2.9%
2026-07-20,19206.90,42282.50,-0.09,5,0.92,1.00,0.92,0.92,0.00,3.31,-3.0%
2026-07-21,19379.80,42762.50,0.12,5,0.92,1.00,0.92,0.92,0.00,3.34,-1.9%
2026-07-22,19571.30,43205.00,0.46,5,0.92,1.00,0.92,0.92,0.00,3.37,-1.0%
2026-07-23,19267.00,42500.00,0.25,5,0.92,0.61,0.56,0.56,-0.36,3.32,-2.5%
2026-07-24,19585.40,43210.00,0.57,5,0.92,0.59,0.54,0.56,0.00,3.35,-1.6%
2026-07-27,19741.30,43790.00,0.65,5,0.92,0.58,0.54,0.56,0.00,3.38,-0.8%
2026-07-28,19727.00,43770.00,0.58,5,0.92,1.00,0.92,0.92,0.36,3.38,-0.9%
2026-07-29,19412.70,42977.50,0.29,3,0.28,0.66,0.18,0.18,-0.74,3.32,-2.5%
2026-07-30,19757.70,43685.00,0.45,3,0.28,0.60,0.17,0.18,0.00,3.33,-2.2%
2026-07-31,19782.90,43720.00,0.36,3,0.28,0.62,0.17,0.18,0.00,3.33,-2.2%
2026-08-03,19982.60,44245.00,0.36,3,0.28,1.00,0.28,0.18,0.00,3.34,-2.0%
2026-08-04,20023.60,44432.50,0.47,3,0.28,1.00,0.28,0.18,0.00,3.34,-1.9%
2026-08-05,20057.00,44495.00,0.50,5,0.92,1.00,0.92,0.92,0.74,3.34,-1.9%
2026-08-06,20180.40,44755.00,0.57,5,0.92,1.00,0.92,0.92,0.00,3.36,-1.4%
2026-08-07,20176.00,44712.50,0.48,6,1.00,1.00,1.00,1.00,0.08,3.36,-1.5%
2026-08-10,20173.00,44572.50,0.28,6,1.00,1.00,1.00,1.00,0.00,3.35,-1.8%
